X,Y,KKOD,TEXT,TEXTTYP
1874114.01339649,8432579.0104283,61,Naturres.,U
1878571.87383877,8436350.94540684,61,Gravfält,U
1879875.80485519,8436300.59307999,61,Fågeltorn,U
1874077.6947553,8427975.00110296,61,Naturreservat,U
1874411.01275401,8424955.57796056,61,Naturreservat,U
1878740.49332186,8426967.97052612,61,Skanslämn.,U
1880305.10768071,8427095.70641886,61,Naturres..,U
1891792.91216704,8429044.15702577,61,Gravfält,U
1901731.7167861,8436374.39744583,61,Bygdeg.,U
1960431.08407663,8381248.38568006,61,Gravhögar,U
1951538.69699323,8382419.92466956,61,Flygfält,U
1956702.55922058,8384407.61139108,61,Gravfält,U
1956740.70070547,8386388.7345401,61,Asfaltv.,U
1956980.3906131,8387082.30221872,61,Avfallsanl.,U
1957397.24802002,8387953.52257688,61,Gravhög,U
1958812.1673041,8389654.2572914,61,Bygdeg.,U
1957832.12541523,8392760.39929896,61,Grustäkt,U
1952778.71848837,8393454.10771981,61,Fornborg,U
1954683.87753346,8393535.01683496,61,Runsten,U
1956822.12691284,8395695.65993573,61,Gravfält,U
1956314.14691688,8397437.68148592,61,Grustäkt,U
1952129.65467327,8411095.8789109,61,Bilskrotn.anl.,U
1952740.86835785,8419003.00260039,61,Grustäkt,U
1953611.21389379,8418664.82980551,61,Cementind.,U
1961128.43791423,8421406.83676377,61,Runsten,U
1953416.74825445,8398398.30259496,61,Växthus,U
1950924.24671137,8400099.11540814,61,Gravfält,U
1956974.50941423,8400719.51444318,61,Runsten,U
1955206.66665138,8401339.32651261,61,Ridhus,U
1952750.68949727,8404067.89890634,61,Reningsverk,U
1950865.67434719,8404478.49602161,61,Gravhögar,U
1956561.30898074,8404478.81897845,61,Barnkoloni,U
1952543.78653122,8405093.68162824,61,Sågverk,U
1946713.83963963,8380415.95764534,61,Gravfält,U
1944525.75841899,8385385.02879596,61,Runsten,U
1947525.43562911,8385826.58923475,61,Runstenar,U
1950427.97827858,8387235.72478502,61,Reningsv.,U
1948663.22844386,8388443.35542113,61,Snickeri,U
1945293.1705479,8388879.90951337,61,Hällristningar,U
1950993.54251964,8389659.40850109,61,Runsten,U
1951295.98662876,8390440.93749072,61,Runhäll,U
1943653.62451678,8393696.25823694,61,Golfbana,U
1952373.38809238,8395795.71676595,61,Gravfält,U
1950598.96846899,8396194.86360638,61,Runsten,U
1948144.63760785,8407915.79818258,61,Bygdeg.,U
1945831.07195993,8408310.12746758,61,Runsten,U
1946131.73812535,8409562.07907476,61,Gravfält,U
1946305.00270121,8410182.04055326,61,Bygdeg.,U
1940198.16304425,8402724.46209759,61,Gravfält,U
1948454.03301565,8400250.02918009,61,Frikyrka,U
1948680.92123399,8399440.58969098,61,Bygdeg.,U
1949009.76449311,8399150.25081961,61,Skola,U
1942826.03672059,8383294.29766465,61,Runsten,U
1938432.37724268,8387307.46930851,61,Kvarn,U
1936559.57851362,8389138.93513674,61,Runsten,U
1933677.96251027,8417289.08228838,61,Naturreservat,U
1936422.93515929,8417574.58253914,61,Naturreservat,U
1931932.96906594,8422511.55149147,61,Naturreservat,U
1927942.53330591,8386768.93756427,61,Naturreservat,U
1929703.98323283,8388044.25370822,61,Fornborg,U
1924287.93845899,8417974.64067063,61,Naturreservat,U
1928001.31003866,8409349.44324741,61,Naturreservat,U
1931824.28436023,8406673.36513581,61,Bygdeg.,U
1933690.70728151,8405282.24426672,61,Skola,U
1917598.01837817,8398599.25136117,61,Bygdegård,U
1924202.18113673,8392818.6976084,62,Naturreservat,U
1917807.64755283,8402643.69405658,61,Naturres.,U
1911306.47042246,8409030.80757775,62,Naturreservat,U
1914310.07643779,8415677.07475201,61,Träind.,U
1907292.07793528,8420509.43573536,61,Bergtäkt,U
1915361.25498533,8423079.11125163,61,Skola,U
1898551.32531409,8393983.04117739,61,Travträningsbana,U
1894538.19034483,8389008.32127236,62,Naturreservat,U
1894687.84445239,8394494.05944441,61,Ridhus,U
1894344.12089339,8413641.24046352,61,Gravfält,U
1888478.72699847,8383780.1216712,61,Reningsv.,U
1889053.70154516,8390790.81649227,61,Djurpark,U
1889154.79576368,8393191.39806955,61,Bygdegård,U
1881179.45892001,8402760.41665696,61,Gruvhål,U
1886733.45596315,8403760.40530741,61,Naturreservat,U
1888527.82643054,8406871.82151499,61,Runsten,U
1889103.97268965,8409428.71539834,61,Hemb.gård,U
1889636.34231252,8409888.6698534,61,Kyrkoruin,U
1889498.20301143,8410697.39246456,61,Skola,U
1890885.84927649,8410606.94957251,61,Reningsv.,U
1885313.32565701,8373205.37309713,62,Naturres.,U
1879920.37673938,8380357.48058076,61,fält,U
1879929.7737758,8380635.66412555,61,Grav-,U
1886801.69221397,8384175.63714081,61,Skola,U
1872962.13137781,8381044.80629263,61,Motorbana,U
1871370.59241955,8383938.61605494,61,Bergtäkt,U
1876717.61373447,8384890.46912406,61,Reningsv.,U
1875091.13057258,8386987.13065477,61,Sågverk,U
1877495.73856556,8388174.07237117,61,Ridhus,U
1876511.25540427,8390175.9974215,61,täkt,U
1876517.89263517,8390420.2070973,61,Grus-,U
1875260.3748978,8391087.59375824,61,Betongind.,U
1871677.6687759,8406061.21608653,61,Bygdeg.,U
1874734.29562363,8406350.21365105,61,Grustäkt,U
1869198.45451175,8407688.00718008,61,Skola,U
1869848.62581544,8389125.94082615,61,Naturreservat,U
1873415.39360487,8405693.23910121,61,Reningsv.,U
1872385.18183466,8398451.80122888,61,Träindustri,U
1874115.26330291,8403564.48451008,61,Grustäkt,U
1874260.33044469,8400557.70899355,61,Gravröse,U
1874637.98562249,8401520.71870931,61,Grustäkt,U
1876539.69749623,8403504.80775332,61,Gruvhål,U
1876050.32720661,8400827.7300353,61,Travtr.b.,U
1876814.00477682,8402697.27993938,61,Travtr.b.,U
1877635.25664719,8402020.68213867,61,Stuteri,U
1868550.28353319,8393020.18575645,61,Naturres.,U
1873985.65314514,8396047.3716885,61,Grustäkt,U
1860705.1862306,8402312.19309534,61,Gruvhål,U
1862910.34839026,8404731.65317172,61,Gruvhål,U
1866760.38480964,8409308.8491693,61,Träind.,U
1863405.37883548,8417207.96729054,61,Naturreservat,U
1903790.27253659,8347185.29740056,61,Fornborg,U
1900719.06332731,8348547.60898157,61,högen,U
1900834.48920518,8348842.21145531,61,Kungs-,U
1900944.59959761,8352217.15881959,61,Hemb.gård,U
1897819.39562411,8352943.85280891,61,Bygdeg.,U
1904438.4190271,8354525.56501654,61,Gravfält,U
1897731.25386813,8363152.37203265,62,Natur-,U
1897718.51677201,8362816.3388702,62,reservat,U
1899266.62996445,8362455.22237893,61,Raststuga,U
1896529.79839531,8378766.9885373,61,Tegelbruk,U
1894431.35237014,8347580.71043683,61,Travtr.b.,U
1891896.11030723,8349336.61249469,61,boplatsområde,U
1892084.95985386,8349655.86591063,61,Grav- och,U
1891769.14286461,8353429.0974598,61,Vattenverk,U
1893619.01368545,8354871.69556089,61,Gravfält,U
1888970.76200191,8358936.9761537,61,Travtr.b.,U
1888840.84091349,8362305.47583371,61,Gravröse,U
1883161.46514228,8359260.06136248,61,Hemb.gård,U
1883502.73807436,8363100.63211358,61,Bygdegård,U
1885289.73317742,8361333.4240126,61,Fornborg,U
1883287.12828691,8364893.23806741,61,Gravfält,U
1882371.01881334,8371092.0727719,61,reservat,U
1882471.70268186,8371360.22742644,61,Natur-,U
1881626.191604,8348799.57790822,61,Gravfält,U
1884019.23411954,8346813.55238617,61,Gravhög,U
1884336.15309744,8348441.61208983,61,Reningsv.,U
1889115.32661283,8350315.29164111,61,Kvarn,U
1892212.40514604,8379460.72535541,61,Kvarn,U
1870609.83790336,8371847.3935801,61,Travtr.b.,U
1867154.64895434,8351367.81035004,61,Bergtäkt,U
1956352.04149771,8345703.90050119,61,Gravfält,U
1958695.95681357,8346101.49995662,61,Naturreservat,U
1955430.83061752,8347039.47379741,61,Bygdeg.,U
1955873.14783703,8348003.9761723,61,Fågeltorn,U
1954064.54935911,8348594.99023706,61,Snickeri,U
1956169.22193742,8349889.88542959,61,Fågeltorn,U
1957495.97946503,8350400.61445415,61,torn,U
1957511.0996966,8350635.04016079,61,Fågel-,U
1955192.28675525,8353531.12947865,61,Runsten,U
1958082.59041512,8355196.02782761,61,Observatorium,U
1958489.35543992,8356394.56866198,61,Ridhus,U
1958299.19343869,8357554.18762678,61,Fornborg,U
1949893.16120303,8361843.44585984,61,Bergtäkt,U
1950735.64163666,8365114.69304097,61,Gravhög,U
1951921.41430723,8366192.79915486,61,Hemb.gård,U
1952404.52685472,8365296.09021023,61,Avfallsanl.,U
1953106.70422552,8364169.42974721,61,Gravfält,U
1956253.37905304,8360519.29233657,64,Naturreservat,U
1958610.88700458,8368761.50669368,61,Gravfält,U
1957401.85712942,8369603.40764679,61,torium,U
1957384.0076671,8369827.62955108,61,Observa-,U
1951164.39654366,8375840.30719432,61,område,U
1958395.55938928,8375808.72088094,62,Militär anläggning,U
1950484.31355481,8376121.37973954,61,Grav-och boplats-,U
1958223.97470309,8376667.47579094,62,Flygfält,U
1948728.13394904,8340768.04154593,61,Gravhög,U
1949962.92830062,8337337.38729998,61,Naturreservat,U
1951569.96053497,8338419.58078181,61,Naturres.,U
1953029.09834136,8339134.98217793,62,Naturreservat,U
1953427.56725828,8342171.9870411,61,Gravrösen,U
1956260.84784106,8336591.30300548,61,Gravhög,U
1946549.54839251,8346205.25893316,61,Runsten,U
1949288.41788278,8349460.84326656,61,Gravrösen,U
1948110.44253419,8352384.1609121,61,Gravfält,U
1940971.55502136,8354543.05234357,61,Reningsv.,U
1940388.53084987,8355516.96787862,61,Bygdegård,U
1941760.36930058,8355788.11056593,61,Gravfält,U
1945621.99592301,8357283.3317642,61,Golfbana,U
1944891.91290391,8357484.11409068,61,Runsten,U
1941708.93978441,8336428.32777895,61,Runsten,U
1943334.71958646,8343315.22773844,61,Gravfält,U
1948184.59824069,8372975.02725537,61,Gravhög,U
1943730.82422046,8362413.8872077,61,Gravrösen,U
1943475.44814187,8359597.384671,61,Gravröse,U
1947119.8974282,8363983.09711057,61,Golfbana,U
1947953.71978176,8359771.90479933,61,Golfbana,U
1934110.06373263,8336597.13064993,61,Gravröse,U
1930047.79880764,8336974.90948067,61,Fornborg,U
1937756.76231063,8342748.08882863,61,Runsten,U
1932516.36099089,8344130.53724559,61,Hällristning,U
1934957.95611973,8346850.30648381,61,Ridhus,U
1930932.73869711,8357838.23829633,61,Gravfält,U
1936532.87811771,8348364.943445,61,Runsten,U
1937210.01052849,8352465.70616535,61,Hällristning,U
1927317.00794024,8378130.16038764,61,Fornborg,U
1927811.23134699,8375024.63891847,61,Fornborg,U
1931051.23227301,8378091.17049621,61,Fornborg,U
1933188.76754416,8369166.04818697,61,Runsten,U
1926875.17188684,8363611.7718407,61,Runstenar,U
1929707.0637118,8361649.66650761,61,Fornborg,U
1923428.21272678,8343142.03722085,61,Naturres.,U
1924750.26287091,8347286.95892708,61,Naturreservat,U
1921363.93506198,8355250.98262461,64,Militärt övningsfält,U
1916657.4046845,8357481.82527824,61,Fornborg,U
1920356.95315377,8359013.81342801,61,Gravröse,U
1923192.71147399,8370138.47249298,61,Fornborg,U
1921616.85006087,8370503.79971957,61,Fornborg,U
1924493.62452858,8371349.72993918,61,Bygdegård,U
1919382.33145405,8371941.7898535,61,Bergtäkt,U
1922502.92944195,8373155.40811077,61,Runsten,U
1920754.03784277,8373839.42780006,61,Fornborg,U
1916680.42791318,8380140.85200744,61,Kyrkoruin,U
1914046.37561861,8363829.41239439,61,Fornborg,U
1916462.99575499,8365504.48849457,61,Naturreservat,U
1918623.44110715,8367100.2908478,61,Naturreservat,U
1908651.00468704,8359507.73182255,61,Skans,U
1907173.60547796,8343713.02373824,61,Flygfält,U
1908534.9761727,8344474.78760685,61,Runsten,U
1910857.0467098,8344493.10696387,61,Museum,U
1910086.21567075,8350148.71436255,61,Fornborg,U
1912787.00342268,8374056.46310988,61,Reningsv.,U
1914747.48555198,8377276.60068357,61,Bygdeg.,U
1901747.18333625,8332966.72496692,61,Fornborg,U
1902219.89549978,8335048.16322206,61,Gravfält,U
1905504.72427659,8338261.09667574,61,Gravröse,U
1903245.725971,8340712.87119266,61,Vattenverk,U
1902526.09614872,8340902.11056378,61,Kvarn,U
1902835.5071559,8342387.23459712,61,Naturres.,U
1902473.03850265,8342685.80316631,61,Gravfält,U
1902130.90072187,8343424.28545245,61,Naturres.,U
1892887.54447563,8319260.56428724,61,Travträningsbana,U
1897615.41879946,8314709.51848842,61,Koloniomr.,U
1899677.03939385,8315527.6731402,61,Fågeltorn,U
1899650.8742679,8317888.95357735,61,Sjukhus,U
1900771.61292444,8316800.12893365,61,Reningsv.,U
1903519.16938774,8314022.16813595,61,Runsten,U
1904656.58268647,8317584.63752369,61,Sporthall,U
1894271.79123435,8310230.75771726,61,Naturreservat,U
1894969.01228355,8312386.62772708,61,Gravfält,U
1895070.15719878,8308884.82013514,61,Naturres.,U
1898762.2378122,8312153.92531646,61,Tegelbruk,U
1898792.1348362,8307971.04625789,61,Konferensanl.,U
1899273.41910862,8309390.87326415,61,Småbåtsh.,U
1892263.94295497,8328422.07736414,61,Skärvstenshögar,U
1894137.55617796,8320712.83145499,61,Runsten,U
1895049.48572145,8328511.86579729,61,Ridhus,U
1895064.78844764,8323077.18674057,61,Gravröse,U
1897998.48307993,8323555.78338367,61,Motorbana,U
1898917.56655011,8327690.5318049,61,Bygdegård,U
1898361.03105246,8331478.58369867,61,Hällristning,U
1899861.46234173,8322666.16623739,61,Koloniomr.,U
1901956.40545038,8330299.88777279,61,Runsten,U
1902747.36519578,8331354.95869156,61,Grustäkt,U
1904333.43961698,8327679.86487902,63,övningsfält,U
1904559.84770433,8331182.82682544,61,Gravfält,U
1904572.91562477,8328485.5436437,63,Militärt,U
1892860.16916232,8304680.97295875,61,Ridhus,U
1894394.75021806,8301903.56380946,61,Gravfält,U
1900673.16195862,8306627.95784004,61,Naturres.,U
1900881.65987118,8305683.71260924,61,Små-,U
1900790.2207147,8305447.90316106,61,båtsh.,U
1897801.54496216,8334205.18825332,61,Gravfält,U
1891446.98058141,8341325.94570226,61,Runsten,U
1896101.84365708,8344979.4967354,61,Fågeltorn,U
1900654.59407014,8345213.39126554,61,Naturres.,U
1889975.86666635,8317003.3431334,61,Mek. ind.,U
1884829.69332642,8317592.20930021,61,Fornborg,U
1887778.54434175,8319407.76132806,61,Runristning,U
1878862.354799,8324908.9755462,61,Hällristning,U
1883681.14408548,8301513.55254554,61,Fågelsk.omr.,U
1888633.30295122,8310582.00617021,61,Runsten,U
1879973.72126687,8314231.64331953,61,Fornborg,U
1883480.0578942,8328840.9748877,61,Hemb.gård,U
1885514.2538978,8328825.55891954,61,Gravrösen,U
1879674.42720274,8342554.12768743,61,Fornborg,U
1873279.0503362,8330363.11899308,61,gård,U
1873222.86132218,8330599.20526067,61,Kurs-,U
1872816.7021722,8331008.05982708,61,Kvarn,U
1875200.14873502,8342867.91532701,61,Runsten,U
1950189.53926161,8324447.0441342,61,Gravhögar,U
1952199.83226907,8326858.53051495,61,Runstenar,U
1957476.62492736,8334704.1845293,61,Bygdeg.,U
1951552.53914123,8336419.80493006,61,Fågelsk.omr.,U
1949255.70330878,8299414.00266039,61,Gravfält,U
1950415.13318227,8302011.20239791,61,Museum,U
1950300.61550923,8302896.22564066,61,Koloniomr.,U
1954738.17163557,8302334.13194193,61,Hålvägar,U
1950932.65790578,8303476.34260091,61,Ishall,U
1952272.81852059,8306809.22416449,61,Vattenv.,U
1952873.42360567,8304245.48754642,61,Grustäkt,U
1948438.25220976,8313918.97723728,61,Grustäkt,U
1948997.16620996,8312228.29459818,61,Naturres.,U
1950633.53519509,8325696.75662023,61,Fornborg,U
1944893.64056894,8328099.60354797,61,Naturres.,U
1950259.71861524,8329935.26847539,61,Grustäkt,U
1946149.41607073,8333156.68158615,61,Golfbana,U
1946144.56126532,8338010.7593545,61,Runsten,U
1941173.85673454,8298767.30262231,62,Naturreservat,U
1940035.14954853,8303091.8712843,61,Konferensanl.,U
1945012.35812469,8309956.82217761,61,Ridhus,U
1942737.35732547,8310856.72505127,61,Gravfält,U
1945594.73506918,8317987.90051814,61,Museum,U
1944439.86338851,8319431.86695486,61,Runstenar,U
1940652.40100277,8321169.97761981,61,Fornborg,U
1941418.28151247,8325288.88975586,61,Metallind.,U
1941430.40870858,8331591.34745197,61,Bygdeg.,U
1935025.88733999,8319008.27611202,61,Fornborg,U
1936709.56361997,8302614.0977622,61,Fågelsk.omr.,U
1937768.4479819,8311284.44361798,61,Snickeri,U
1933947.35801006,8325752.64775469,61,Fågeltorn,U
1933825.69484966,8326232.32039427,62,Fågelskyddsområde,U
1933925.42852493,8326762.87825523,64,Naturreservat,U
1932305.98239604,8326697.9443308,61,Runsten,U
1931493.51536021,8327362.46331762,61,Travtr.b.,U
1937640.84844806,8329392.835917,61,Bygdegård,U
1929772.91691682,8332530.13326531,61,Gravfält,U
1936360.4817036,8334868.20656403,61,Gravfält,U
1919199.06875702,8303536.29350476,61,Runsten,U
1924839.98755916,8303065.20158009,61,Runsten,U
1926496.17216115,8300448.80626053,61,Runstenar,U
1927708.88112464,8305227.71037565,61,Bygdeg,U
1920297.23098764,8324280.55348042,61,Vattenverk,U
1919533.22565983,8319104.65709803,61,Runhäll,U
1919648.11768698,8321402.00543389,61,Hällristning,U
1923302.02595899,8322965.06428635,61,Hällristningar,U
1921077.24667514,8314891.60791191,61,Reningsverk,U
1921578.3481815,8313367.54845467,61,Domarring,U
1927491.23615448,8310654.59442434,61,Gravfält,U
1919564.76511374,8325395.52582949,61,Bygdegård,U
1920725.37360239,8333229.71071059,61,Gravfält,U
1923788.99779988,8333376.14191404,61,Runsten,U
1919135.09463389,8335721.79965232,61,ristningar,U
1919616.93214719,8335990.95125818,61,Häll-,U
1926649.39624839,8335566.19516222,61,Travträningsbana,U
1911244.82764729,8302546.26662018,61,Runsten,U
1911412.40774532,8304023.42115227,61,Gravfält,U
1912434.3244923,8327398.96809512,61,Hällristning,U
1909518.06243022,8330218.13277014,61,Gravfält,U
1913951.32099245,8332019.93900361,61,Hällristning,U
1908465.44061332,8332317.33490352,61,Travträningsb.,U
1908504.35823431,8333375.01120913,61,Gravhög,U
1906987.34339432,8325576.02556716,61,Avfallsanl.,U
1906433.17040864,8318923.36940494,61,Golfbana,U
1907022.68665023,8323000.06256934,61,Återvinningsanl.,U
1908699.65064766,8322536.08592601,61,Mek. ind.,U
1911045.32590838,8324535.97720824,61,Bergtäkt,U
1912995.47223428,8316351.58710977,61,Grav- och,U
1913019.18293404,8316106.95178008,61,boplatsområde,U
1918102.8857755,8322141.10620042,61,Gravfält,U
1906320.7702972,8311149.39812289,61,Runsten,U
1905701.21544655,8312749.96173872,61,Hällristning,U
1907142.47487351,8314116.78004921,61,Travtr.b.,U
1908287.11863271,8311755.92017356,61,Mek. ind.,U
1907607.25091654,8310963.09473864,61,Naturreservat,U
1908837.57305507,8310036.52801139,61,Hällristning,U
1911003.41490325,8311941.55289703,61,Hällristning,U
1915588.25033995,8309446.71877904,61,Bygdegård,U
1916679.59138701,8310904.5398703,61,Runsten,U
2022297.79491693,8490995.34328119,62,Kärnkraftverk,U
2024129.50092879,8489634.50720094,61,Reningsverk,U
2030041.26697405,8498228.59860887,61,Fågelskyddsområde,U
2032443.14260559,8492660.86695952,63,Fågelskyddsområden,U
2035731.02160365,8488249.21836721,61,Fågelskyddsområde,U
2009656.72636754,8515787.0076182,61,Fågelskyddsområde,U
2005626.92414016,8506180.26016865,61,Naturreservat,U
2011147.76733426,8509914.20479415,63,Naturreservat,U
2008797.53330818,8510106.41369866,63,Naturreservat,U
2009764.63597172,8510338.22050041,61,Fågelsk.omr.,U
1998440.55508143,8543417.82756968,61,Fågelskyddsområde,U
2009500.70169969,8520227.96803361,61,Fågelskyddsområde,U
